Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,813957,-,-,-,41.65,-91.54,0,213,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2021,1,8,1,30,-2.7,0,0,0,7,-3.2,0,0,0,0,96.47,118.69,0.78,1002,0.7000000000000001,33,2.9000000000000004,0.0000,0.0000
2021,1,8,2,30,-3.2,0,0,0,7,-3.7,0,0,0,0,96.62,129.88,0.78,1002,0.7000000000000001,35,3,0.0000,0.0000
2021,1,8,3,30,-3.7,0,0,0,7,-4.2,0,0,0,0,96.10000000000001,140.86,0.78,1002,0.6000000000000001,37,2.8000000000000003,0.0000,0.0000
2021,1,8,4,30,-4.3,0,0,0,7,-4.800000000000001,0,0,0,0,96.23,150.98,0.78,1002,0.6000000000000001,36,2.6,0.0000,0.0000
2021,1,8,5,30,-4.9,0,0,0,7,-5.4,0,0,0,0,96.45,158.57,0.78,1002,0.6000000000000001,33,2.4000000000000004,0.0000,0.0000
2021,1,8,6,30,-5.800000000000001,0,0,0,7,-6.1000000000000005,0,0,0,0,97.4,160.21,0.78,1002,0.6000000000000001,29,2.2,0.0000,0.0000
2021,1,8,7,30,-6.6000000000000005,0,0,0,4,-7.1000000000000005,0,0,0,0,96.32000000000001,154.70000000000002,0.78,1002,0.6000000000000001,24,2.3000000000000003,0.0000,0.0000
2021,1,8,8,30,-6.9,0,0,0,7,-7.7,0,0,0,0,93.74,145.36,0.78,1002,0.6000000000000001,19,2.5,0.0000,0.0000
2021,1,8,9,30,-6.7,0,0,0,7,-7.7,0,0,0,0,92.41,134.62,0.78,1001,0.6000000000000001,14,3,0.0000,0.0000
2021,1,8,10,30,-6.4,0,0,0,7,-7.300000000000001,0,0,0,0,93.38,123.46000000000001,0.78,1001,0.6000000000000001,10,3.3000000000000003,0.0000,0.0000
2021,1,8,11,30,-6.4,0,0,0,7,-7.2,0,0,0,0,93.75,112.33,0.78,1002,0.7000000000000001,6,3.2,0.0000,0.0000
2021,1,8,12,30,-6.5,0,0,0,7,-7.4,0,0,0,0,93.28,101.51,0.78,1002,0.7000000000000001,6,3.1,0.0000,0.0000
2021,1,8,13,30,-6.300000000000001,4,25,3,8,-7.5,1,0,43,1,91.04,91.3,0.78,1002,0.7000000000000001,7,3.1,0.0000,0.0000
2021,1,8,14,30,-5.300000000000001,44,524,118,4,-7,51,134,100,70,87.92,81.92,0.78,1002,0.7000000000000001,7,3.3000000000000003,0.0000,0.0000
2021,1,8,15,30,-3.9000000000000004,67,732,268,8,-5.800000000000001,52,55,14,67,86.57000000000001,74.07000000000001,0.78,1002,0.7000000000000001,5,3.1,3.3037,2.5430
2021,1,8,16,30,-2.5,81,817,386,4,-4.7,126,226,14,210,85.15,68.08,0.78,1002,0.7000000000000001,3,3,10.9316,8.4842
2021,1,8,17,30,-1.5,89,852,455,7,-3.9000000000000004,119,565,4,362,83.93,64.54,0.78,1001,0.8,7,3,19.3737,15.0856
2021,1,8,18,30,-1.1,93,852,468,7,-3.7,87,734,7,410,82.73,63.88,0.78,1000,0.8,8,2.9000000000000004,22.0463,17.1754
2021,1,8,19,30,-1.1,90,820,421,7,-3.6,119,529,0,333,82.91,66.19,0.78,1000,0.8,182,2.6,17.6019,13.6867
2021,1,8,20,30,-1.4000000000000001,81,750,323,7,-3.6,122,272,0,210,84.85000000000001,71.17,0.78,1000,0.7000000000000001,356,2,10.6370,8.2246
2021,1,8,21,30,-2.4000000000000004,61,596,182,7,-3.4000000000000004,75,47,100,85,92.64,78.27,0.78,1000,0.7000000000000001,353,1.4000000000000001,4.0629,3.1038
2021,1,8,22,30,-3.7,25,223,37,4,-4.5,19,8,100,19,94.06,86.84,0.78,1000,0.7000000000000001,354,1.2000000000000002,0.0000,0.0000
2021,1,8,23,30,-4.5,0,0,0,7,-6,0,0,0,0,88.95,96.92,0.78,1000,0.7000000000000001,356,1.2000000000000002,0.0000,0.0000
2021,1,9,0,30,-5.5,0,0,0,7,-6.9,0,0,0,0,90.15,107.5,0.8,1000,0.7000000000000001,182,1.3,0.0000,0.0000
2021,1,9,1,30,-5.9,0,0,0,7,-7.4,0,0,0,0,89.16,118.53,0.8,1000,0.7000000000000001,6,1.3,0.0000,0.0000
2021,1,9,2,30,-6.300000000000001,0,0,0,7,-7.800000000000001,0,0,0,0,88.96000000000001,129.71,0.8,1000,0.6000000000000001,10,1.3,0.0000,0.0000
2021,1,9,3,30,-6.6000000000000005,0,0,0,7,-8.200000000000001,0,0,0,0,88.55,140.70000000000002,0.8,1000,0.6000000000000001,12,1.3,0.0000,0.0000
2021,1,9,4,30,-6.9,0,0,0,4,-8.4,0,0,0,0,88.83,150.81,0.8,1000,0.6000000000000001,14,1.3,0.0000,0.0000
2021,1,9,5,30,-7.1000000000000005,0,0,0,7,-8.6,0,0,0,0,88.77,158.4,0.8,1000,0.6000000000000001,14,1.3,0.0000,0.0000
2021,1,9,6,30,-7.4,0,0,0,4,-8.9,0,0,0,0,89.29,160.09,0.8,1000,0.6000000000000001,11,1.3,0.0000,0.0000
2021,1,9,7,30,-7.7,0,0,0,4,-9.1,0,0,0,0,89.71000000000001,154.64000000000001,0.8,1000,0.6000000000000001,7,1.3,0.0000,0.0000
2021,1,9,8,30,-7.9,0,0,0,4,-9.3,0,0,0,0,89.44,145.34,0.8,1001,0.6000000000000001,181,1.3,0.0000,0.0000
2021,1,9,9,30,-8.200000000000001,0,0,0,8,-9.5,0,0,0,0,90.23,134.62,0.8,1001,0.6000000000000001,358,1.3,0.0000,0.0000
2021,1,9,10,30,-8.4,0,0,0,4,-9.700000000000001,0,0,0,0,90.46000000000001,123.46000000000001,0.8,1001,0.6000000000000001,356,1.4000000000000001,0.0000,0.0000
2021,1,9,11,30,-8.700000000000001,0,0,0,4,-9.9,0,0,0,0,91.14,112.32000000000001,0.8,1001,0.6000000000000001,356,1.4000000000000001,0.0000,0.0000
2021,1,9,12,30,-8.8,0,0,0,4,-10,0,0,0,0,90.9,101.49000000000001,0.8,1001,0.6000000000000001,356,1.4000000000000001,0.0000,0.0000
2021,1,9,13,30,-8.3,4,25,3,7,-10,1,0,43,1,87.31,91.27,0.8,1002,0.6000000000000001,357,1.3,0.0000,0.0000
2021,1,9,14,30,-6.6000000000000005,46,519,119,4,-9,49,53,100,57,82.83,81.86,0.8,1002,0.6000000000000001,357,1.6,0.0000,0.0000
2021,1,9,15,30,-4.7,71,723,270,4,-6.9,92,94,14,118,84.41,73.99,0.8,1003,0.6000000000000001,354,1.8,5.8227,4.4826
2021,1,9,16,30,-3.8000000000000003,86,813,391,4,-6.300000000000001,151,199,0,226,82.5,67.98,0.8,1003,0.6000000000000001,347,1.5,11.7743,9.1392
2021,1,9,17,30,-3.5,94,852,462,7,-6.2,127,12,0,132,81.85000000000001,64.41,0.8,1002,0.6000000000000001,333,1.4000000000000001,7.0711,5.5066
2021,1,9,18,30,-3.4000000000000004,97,856,476,7,-6,126,1,0,126,82.48,63.730000000000004,0.8,1001,0.6000000000000001,322,1.7000000000000002,6.7823,5.2844
2021,1,9,19,30,-3.4000000000000004,93,825,428,4,-5.9,134,396,0,295,82.95,66.02,0.8,1001,0.6000000000000001,322,1.9000000000000001,15.6139,12.1427
2021,1,9,20,30,-3.6,80,754,326,4,-5.9,124,154,0,174,83.81,70.99,0.8,1001,0.7000000000000001,324,1.9000000000000001,8.8281,6.8276
2021,1,9,21,30,-4.2,61,611,187,4,-5.9,74,62,100,87,87.76,78.10000000000001,0.8,1002,0.6000000000000001,321,1.4000000000000001,4.1616,3.1801
2021,1,9,22,30,-5.300000000000001,27,260,42,4,-6.2,17,3,100,17,93.17,86.67,0.8,1002,0.6000000000000001,313,1,0.0000,0.0000
2021,1,9,23,30,-6,0,0,0,4,-7.7,0,0,0,0,87.94,96.75,0.8,1002,0.6000000000000001,309,1,0.0000,0.0000
2021,1,10,0,30,-7.1000000000000005,0,0,0,4,-8.5,0,0,0,0,89.71000000000001,107.34,0.8,1002,0.6000000000000001,302,1.1,0.0000,0.0000
2021,1,10,1,30,-7.5,0,0,0,4,-9,0,0,0,0,89.12,118.37,0.8,1002,0.6000000000000001,304,1.2000000000000002,0.0000,0.0000
2021,1,10,2,30,-7.800000000000001,0,0,0,8,-9.3,0,0,0,0,89.28,129.55,0.8,1002,0.6000000000000001,308,1.2000000000000002,0.0000,0.0000
2021,1,10,3,30,-7.9,0,0,0,4,-9.3,0,0,0,0,89.46000000000001,140.53,0.8,1002,0.6000000000000001,311,1.3,0.0000,0.0000
2021,1,10,4,30,-7.800000000000001,0,0,0,4,-9.200000000000001,0,0,0,0,89.35000000000001,150.64000000000001,0.8,1002,0.6000000000000001,313,1.4000000000000001,0.0000,0.0000
2021,1,10,5,30,-7.800000000000001,0,0,0,7,-9.200000000000001,0,0,0,0,89.88,158.23,0.8,1002,0.6000000000000001,313,1.5,0.0000,0.0000
2021,1,10,6,30,-7.7,0,0,0,7,-9.1,0,0,0,0,89.54,159.96,0.8,1002,0.6000000000000001,312,1.5,0.0000,0.0000
2021,1,10,7,30,-7.800000000000001,0,0,0,7,-9.1,0,0,0,0,90.35000000000001,154.57,0.8,1002,0.6000000000000001,314,1.6,0.0000,0.0000
2021,1,10,8,30,-7.9,0,0,0,7,-9.200000000000001,0,0,0,0,90.18,145.31,0.8,1002,0.7000000000000001,318,1.7000000000000002,0.0000,0.0000
2021,1,10,9,30,-8,0,0,0,8,-9.5,0,0,0,0,89.17,134.6,0.8,1002,0.7000000000000001,320,1.7000000000000002,0.0000,0.0000
2021,1,10,10,30,-8,0,0,0,4,-9.600000000000001,0,0,0,0,88.48,123.45,0.8,1002,0.7000000000000001,319,1.7000000000000002,0.0000,0.0000
2021,1,10,11,30,-7.9,0,0,0,5,-9.5,0,0,0,0,88.21000000000001,112.3,0.8,1002,0.7000000000000001,319,1.6,0.0000,0.0000
2021,1,10,12,30,-7.9,0,0,0,4,-9.5,0,0,0,0,87.94,101.47,0.8,1002,0.7000000000000001,317,1.6,0.0000,0.0000
2021,1,10,13,30,-7.4,3,18,3,4,-9.600000000000001,1,0,43,1,84.08,91.23,0.8,1002,0.7000000000000001,315,1.6,0.0000,0.0000
2021,1,10,14,30,-6,50,462,116,0,-8.700000000000001,50,410,7,108,81.09,81.81,0.8,1003,0.7000000000000001,314,2.2,0.0000,0.0000
2021,1,10,15,30,-4.7,77,679,265,4,-7.2,74,1,0,74,82.69,73.91,0.8,1003,0.7000000000000001,314,2.9000000000000004,3.6542,2.8136
2021,1,10,16,30,-4.1000000000000005,94,784,389,4,-6.6000000000000005,156,77,0,185,82.93,67.87,0.8,1003,0.6000000000000001,312,3,9.6472,7.4890
2021,1,10,17,30,-3.8000000000000003,103,828,462,4,-6,183,179,39,261,84.59,64.28,0.8,1002,0.6000000000000001,306,3,13.9945,10.8993
2021,1,10,18,30,-3.7,105,834,476,4,-5.7,187,66,0,216,85.69,63.57,0.8,1001,0.6000000000000001,301,3.1,11.6398,9.0702
2021,1,10,19,30,-3.6,99,809,430,4,-5.6000000000000005,171,72,0,200,86.07000000000001,65.85,0.8,1001,0.6000000000000001,299,3,10.5996,8.2444
2021,1,10,20,30,-3.6,86,743,330,4,-5.6000000000000005,122,21,0,129,86.26,70.82000000000001,0.8,1001,0.6000000000000001,300,2.7,6.5552,5.0709
2021,1,10,21,30,-4.1000000000000005,63,601,189,4,-5.5,73,9,0,75,90.14,77.92,0.8,1001,0.6000000000000001,299,1.9000000000000001,3.5906,2.7447
2021,1,10,22,30,-5.4,28,268,44,4,-6.1000000000000005,19,11,100,20,94.76,86.51,0.8,1001,0.6000000000000001,296,1.2000000000000002,0.0000,0.0000
2021,1,10,23,30,-6.2,0,0,0,4,-7.7,0,0,0,0,88.93,96.58,0.8,1001,0.5,295,1.2000000000000002,0.0000,0.0000
2021,1,11,0,30,-7.300000000000001,0,0,0,4,-8.700000000000001,0,0,0,0,89.99,107.17,0.8,1001,0.5,291,1.3,0.0000,0.0000
2021,1,11,1,30,-7.800000000000001,0,0,0,4,-9.3,0,0,0,0,89.12,118.2,0.8,1001,0.4,289,1.3,0.0000,0.0000
2021,1,11,2,30,-8.5,0,0,0,4,-9.700000000000001,0,0,0,0,90.75,129.38,0.8,1001,0.4,286,1.4000000000000001,0.0000,0.0000
2021,1,11,3,30,-9.700000000000001,0,0,0,4,-10.4,0,0,0,0,94.72,140.36,0.8,1001,0.30000000000000004,281,1.5,0.0000,0.0000
2021,1,11,4,30,-10.9,0,0,0,4,-11.4,0,0,0,0,95.76,150.46,0.8,1001,0.30000000000000004,278,1.6,0.0000,0.0000
2021,1,11,5,30,-11.4,0,0,0,4,-12.200000000000001,0,0,0,0,93.54,158.05,0.8,1001,0.30000000000000004,276,1.7000000000000002,0.0000,0.0000
2021,1,11,6,30,-11.3,0,0,0,4,-12.3,0,0,0,0,92.17,159.82,0.8,1001,0.30000000000000004,272,1.8,0.0000,0.0000
2021,1,11,7,30,-10.9,0,0,0,4,-12,0,0,0,0,91.47,154.5,0.8,1000,0.30000000000000004,266,1.8,0.0000,0.0000
2021,1,11,8,30,-10.600000000000001,0,0,0,4,-11.700000000000001,0,0,0,0,91.38,145.27,0.8,1000,0.4,262,1.8,0.0000,0.0000
2021,1,11,9,30,-10.600000000000001,0,0,0,4,-11.600000000000001,0,0,0,0,92.19,134.58,0.8,999,0.4,259,1.8,0.0000,0.0000
2021,1,11,10,30,-10.5,0,0,0,4,-11.5,0,0,0,0,92.02,123.43,0.8,999,0.4,255,1.7000000000000002,0.0000,0.0000
2021,1,11,11,30,-10.4,0,0,0,4,-11.600000000000001,0,0,0,0,91.19,112.28,0.8,999,0.4,246,1.9000000000000001,0.0000,0.0000
2021,1,11,12,30,-10.200000000000001,0,0,0,4,-11.4,0,0,0,0,90.79,101.44,0.8,999,0.5,236,2.6,0.0000,0.0000
2021,1,11,13,30,-9.600000000000001,4,33,3,4,-11.100000000000001,2,8,32,2,88.72,91.18,0.8,999,0.5,228,3.5,0.0000,0.0000
2021,1,11,14,30,-8.200000000000001,41,575,124,0,-10.3,43,534,11,120,85.16,81.74,0.8,999,0.5,221,4.1000000000000005,0.0000,0.0000
2021,1,11,15,30,-6.1000000000000005,63,776,279,0,-8.3,70,632,18,246,84.59,73.83,0.8,999,0.5,215,4.4,12.1566,9.3614
2021,1,11,16,30,-3.8000000000000003,74,867,402,0,-6.1000000000000005,74,867,0,402,83.9,67.76,0.8,998,0.5,212,4.9,20.9822,16.2902
2021,1,11,17,30,-1.9000000000000001,80,906,475,0,-4.1000000000000005,80,906,0,475,84.96000000000001,64.14,0.8,997,0.5,211,5.5,25.4945,19.8578
2021,1,11,18,30,-0.7000000000000001,80,913,489,0,-2.6,83,885,0,479,87.26,63.410000000000004,0.8,995,0.5,211,5.800000000000001,25.8409,20.1387
2021,1,11,19,30,0,77,888,443,0,-1.5,77,888,0,443,89.57000000000001,65.68,0.8,995,0.5,211,5.800000000000001,23.5086,18.2878
2021,1,11,20,30,0.2,70,821,342,0,-0.9,70,821,0,342,92.21000000000001,70.64,0.8,994,0.5,211,5.6000000000000005,17.4074,13.4691
2021,1,11,21,30,-0.1,54,681,199,0,-0.8,56,650,7,194,95.35000000000001,77.74,0.8,994,0.5,212,5.300000000000001,9.2964,7.1085
2021,1,11,22,30,-0.8,26,348,48,0,-1.1,23,217,39,37,97.64,86.34,0.8,994,0.5,211,4.9,0.0000,0.0000
2021,1,11,23,30,-1.2000000000000002,0,0,0,0,-2,0,0,0,0,94.24,96.4,0.8,994,0.6000000000000001,210,4.7,0.0000,0.0000
2021,1,12,0,30,-2.1,0,0,0,0,-2.7,0,0,0,0,95.56,107,0.75,993,0.6000000000000001,208,4.7,0.0000,0.0000
2021,1,12,1,30,-2.6,0,0,0,0,-3.3000000000000003,0,0,0,0,95.07000000000001,118.03,0.75,993,0.6000000000000001,208,4.7,0.0000,0.0000
2021,1,12,2,30,-3.2,0,0,0,8,-3.9000000000000004,0,0,0,0,94.9,129.22,0.75,992,0.7000000000000001,211,4.6000000000000005,0.0000,0.0000
2021,1,12,3,30,-3.7,0,0,0,8,-4.4,0,0,0,0,94.59,140.19,0.75,992,0.8,215,4.5,0.0000,0.0000
2021,1,12,4,30,-4.2,0,0,0,0,-4.9,0,0,0,0,95.01,150.28,0.75,992,0.9,220,4.2,0.0000,0.0000
2021,1,12,5,30,-4.800000000000001,0,0,0,0,-5.5,0,0,0,0,95.10000000000001,157.87,0.75,992,0.9,225,3.7,0.0000,0.0000
2021,1,12,6,30,-5.5,0,0,0,0,-6.2,0,0,0,0,95.08,159.67000000000002,0.75,992,0.9,230,3.3000000000000003,0.0000,0.0000
2021,1,12,7,30,-6.1000000000000005,0,0,0,0,-6.800000000000001,0,0,0,0,94.81,154.42000000000002,0.75,992,0.9,235,3,0.0000,0.0000
2021,1,12,8,30,-6.4,0,0,0,0,-7.300000000000001,0,0,0,0,93.56,145.22,0.75,992,0.9,240,2.8000000000000003,0.0000,0.0000
2021,1,12,9,30,-6.6000000000000005,0,0,0,0,-7.4,0,0,0,0,93.8,134.55,0.75,992,0.9,247,2.7,0.0000,0.0000
2021,1,12,10,30,-6.9,0,0,0,0,-7.5,0,0,0,0,95.23,123.4,0.75,992,0.9,256,2.6,0.0000,0.0000
2021,1,12,11,30,-7.1000000000000005,0,0,0,0,-7.800000000000001,0,0,0,0,94.8,112.25,0.75,992,0.9,262,2.3000000000000003,0.0000,0.0000
2021,1,12,12,30,-7.1000000000000005,0,0,0,0,-7.9,0,0,0,0,93.79,101.4,0.75,992,0.8,264,2.2,0.0000,0.0000
2021,1,12,13,30,-6.6000000000000005,4,30,3,0,-7.9,4,30,0,3,90.45,91.13,0.75,992,0.8,263,2.5,0.0000,0.0000
2021,1,12,14,30,-5.1000000000000005,41,553,121,0,-6.800000000000001,41,553,0,121,87.58,81.67,0.75,992,0.8,260,3,0.0000,0.0000
2021,1,12,15,30,-3.2,59,759,272,0,-5,62,701,0,258,87.22,73.73,0.75,993,0.8,253,2.9000000000000004,12.7614,9.8287
2021,1,12,16,30,-1.3,69,855,394,0,-3.2,69,855,0,394,86.93,67.64,0.75,993,0.8,246,2.8000000000000003,20.5851,15.9838
2021,1,12,17,30,0,75,897,468,0,-1.7000000000000002,75,897,0,468,88.46000000000001,63.99,0.75,992,0.7000000000000001,240,2.7,25.1455,19.5883
2021,1,12,18,30,0.7000000000000001,75,899,480,0,-1,75,899,0,480,88.42,63.24,0.75,991,0.8,235,2.7,25.9251,20.2067
2021,1,12,19,30,1,72,877,436,0,-0.6000000000000001,72,877,0,436,88.88,65.49,0.75,991,0.8,230,2.5,23.1705,18.0278
2021,1,12,20,30,1,65,810,336,0,-0.30000000000000004,65,810,0,336,90.72,70.45,0.75,991,0.9,226,2.4000000000000004,17.1315,13.2589
2021,1,12,21,30,0.4,51,673,196,0,-0.1,51,673,0,196,96.5,77.56,0.75,991,0.9,221,2.5,9.4017,7.1912
2021,1,12,22,30,-0.6000000000000001,25,341,48,0,-0.7000000000000001,25,341,0,48,99.05,86.16,0.75,991,0.9,220,2.6,0.0000,0.0000
2021,1,12,23,30,-1.1,0,0,0,0,-1.7000000000000002,0,0,0,0,95.79,96.23,0.75,991,1,220,2.7,0.0000,0.0000
2021,1,13,0,30,-1.4000000000000001,0,0,0,0,-2.2,0,0,0,0,94.36,106.82000000000001,0.71,990,1,228,2.8000000000000003,0.0000,0.0000
2021,1,13,1,30,-1.3,0,0,0,0,-2.3000000000000003,0,0,0,0,92.71000000000001,117.86,0.71,990,1,232,2.8000000000000003,0.0000,0.0000
2021,1,13,2,30,-1.5,0,0,0,7,-2.5,0,0,0,0,92.97,129.04,0.71,989,1.1,234,2.8000000000000003,0.0000,0.0000
2021,1,13,3,30,-1.9000000000000001,0,0,0,0,-2.8000000000000003,0,0,0,0,93.31,140.01,0.71,989,1.1,234,2.9000000000000004,0.0000,0.0000
2021,1,13,4,30,-2.2,0,0,0,0,-3.2,0,0,0,0,93.07000000000001,150.1,0.71,988,1.2000000000000002,235,3,0.0000,0.0000
2021,1,13,5,30,-2.5,0,0,0,0,-3.3000000000000003,0,0,0,0,94.06,157.68,0.71,988,1.2000000000000002,238,3,0.0000,0.0000
2021,1,13,6,30,-2.9000000000000004,0,0,0,0,-3.5,0,0,0,0,95.74000000000001,159.52,0.71,988,1.1,240,2.9000000000000004,0.0000,0.0000
2021,1,13,7,30,-3.4000000000000004,0,0,0,7,-3.9000000000000004,0,0,0,0,96.54,154.32,0.71,987,1.2000000000000002,241,2.8000000000000003,0.0000,0.0000
2021,1,13,8,30,-3.7,0,0,0,7,-4.3,0,0,0,0,95.32000000000001,145.17000000000002,0.71,987,1.2000000000000002,242,2.7,0.0000,0.0000
2021,1,13,9,30,-3.8000000000000003,0,0,0,7,-4.5,0,0,0,0,94.63,134.52,0.71,987,1.2000000000000002,241,2.6,0.0000,0.0000
2021,1,13,10,30,-3.7,0,0,0,8,-4.6000000000000005,0,0,0,0,93.73,123.37,0.71,986,1.3,238,2.6,0.0000,0.0000
2021,1,13,11,30,-3.6,0,0,0,6,-4.5,0,0,0,0,93.3,112.22,0.71,985,1.2000000000000002,234,2.6,0.0000,0.0000
2021,1,13,12,30,-3.4000000000000004,0,0,0,6,-4.4,0,0,0,0,93.03,101.35000000000001,0.71,985,1.2000000000000002,232,2.6,0.0000,0.0000
2021,1,13,13,30,-2.9000000000000004,4,28,3,7,-4.1000000000000005,2,0,43,2,91.12,91.07000000000001,0.71,985,1.1,232,2.7,0.0000,0.0000
2021,1,13,14,30,-2.2,42,529,119,6,-3.6,51,55,32,59,90.27,81.60000000000001,0.71,984,1.1,230,2.6,0.0000,0.0000
2021,1,13,15,30,-1.5,62,733,269,6,-2.9000000000000004,101,195,0,156,90.45,73.63,0.71,984,1.1,222,2.4000000000000004,7.7233,5.9494
2021,1,13,16,30,-0.8,73,820,387,7,-2.2,151,237,0,242,90.14,67.51,0.71,983,1.2000000000000002,212,2.1,12.6572,9.8293
2021,1,13,17,30,-0.2,82,856,459,6,-1.5,188,135,0,248,90.9,63.84,0.71,982,1.2000000000000002,202,2,13.3391,10.3923
2021,1,13,18,30,0.4,83,861,473,7,-0.8,108,680,14,416,91.36,63.07,0.71,981,1.2000000000000002,192,2.1,22.4944,17.5349
2021,1,13,19,30,0.7000000000000001,78,843,430,7,-0.4,158,255,4,265,92.67,65.31,0.71,981,1.1,186,2.2,14.1021,10.9738
2021,1,13,20,30,0.8,68,791,335,7,-0.1,117,153,0,169,93.71000000000001,70.26,0.71,980,1,186,2.3000000000000003,8.6316,6.6820
2021,1,13,21,30,0.4,53,664,198,7,0,70,351,0,147,97.26,77.37,0.71,980,0.9,188,2.1,7.0592,5.4014
2021,1,13,22,30,-0.5,26,340,50,8,-0.5,21,8,100,22,100,85.99,0.71,980,0.8,194,1.9000000000000001,0.0000,0.0000
2021,1,13,23,30,-1,0,0,0,7,-1.2000000000000002,0,0,0,0,98.25,96.05,0.71,980,0.8,198,1.9000000000000001,0.0000,0.0000
2021,1,14,0,30,-2.4000000000000004,0,0,0,0,-2.5,0,0,0,0,99.11,106.65,0.6900000000000001,979,0.8,203,2,0.0000,0.0000
2021,1,14,1,30,-3,0,0,0,0,-3.3000000000000003,0,0,0,0,98.07000000000001,117.69,0.6900000000000001,979,0.8,202,2,0.0000,0.0000
2021,1,14,2,30,-3.3000000000000003,0,0,0,0,-3.7,0,0,0,0,97.25,128.87,0.6900000000000001,978,0.8,199,2,0.0000,0.0000
2021,1,14,3,30,-3.4000000000000004,0,0,0,0,-3.9000000000000004,0,0,0,0,96.53,139.84,0.6900000000000001,977,0.8,196,2.1,0.0000,0.0000
2021,1,14,4,30,-3.5,0,0,0,0,-3.9000000000000004,0,0,0,0,96.98,149.91,0.6900000000000001,976,0.9,193,2.1,0.0000,0.0000
2021,1,14,5,30,-3.8000000000000003,0,0,0,7,-3.9000000000000004,0,0,0,0,98.9,157.48,0.6900000000000001,976,0.9,194,2.1,0.0000,0.0000
2021,1,14,6,30,-4,0,0,0,7,-4.2,0,0,0,0,98.14,159.36,0.6900000000000001,975,1,197,1.9000000000000001,0.0000,0.0000
2021,1,14,7,30,-3.8000000000000003,0,0,0,7,-4.4,0,0,0,0,95.46000000000001,154.23,0.6900000000000001,975,1.1,200,1.8,0.0000,0.0000
2021,1,14,8,30,-3,0,0,0,7,-3.9000000000000004,0,0,0,0,93.61,145.11,0.6900000000000001,974,1.3,200,1.6,0.0000,0.0000
2021,1,14,9,30,-2.3000000000000003,0,0,0,7,-3,0,0,0,0,94.99,134.47,0.6900000000000001,974,1.6,196,1.6,0.0000,0.0000
2021,1,14,10,30,-1.9000000000000001,0,0,0,7,-2.4000000000000004,0,0,0,0,96.22,123.34,0.6900000000000001,973,1.8,186,1.6,0.0000,0.0000
2021,1,14,11,30,-1.6,0,0,0,7,-2.1,0,0,0,0,96.39,112.18,0.6900000000000001,973,1.9000000000000001,174,1.7000000000000002,0.0000,0.0000
2021,1,14,12,30,-1.4000000000000001,0,0,0,8,-1.9000000000000001,0,0,14,0,96.58,101.3,0.6900000000000001,973,1.8,173,1.7000000000000002,0.0000,0.0000
2021,1,14,13,30,-1,4,28,4,7,-1.7000000000000002,1,0,43,1,95.09,91.01,0.6900000000000001,973,1.7000000000000002,178,1.7000000000000002,0.0000,0.0000
2021,1,14,14,30,-0.30000000000000004,49,425,112,7,-1.1,52,54,29,60,94.4,81.52,0.6900000000000001,973,1.7000000000000002,176,1.7000000000000002,0.0000,0.0000
2021,1,14,15,30,0.30000000000000004,80,619,256,7,-0.5,105,45,0,118,94.55,73.52,0.6900000000000001,972,1.6,182,1.8,5.8479,4.5056
2021,1,14,16,30,0.6000000000000001,100,709,373,7,-0.1,118,515,14,316,95.25,67.37,0.6900000000000001,972,1.6,204,2,16.5466,12.8516
2021,1,14,17,30,0.8,115,738,442,8,0.2,106,42,7,125,95.52,63.67,0.6900000000000001,971,1.6,238,2.5,6.7313,5.2449
2021,1,14,18,30,0.9,124,732,458,7,0.30000000000000004,184,100,0,230,95.58,62.88,0.6900000000000001,970,1.5,268,3.3000000000000003,12.4528,9.7085
2021,1,14,19,30,0.9,117,711,416,7,0.2,138,127,11,191,95.32000000000001,65.11,0.6900000000000001,970,1.5,282,4.2,10.1794,7.9226
2021,1,14,20,30,1,97,662,323,6,0.2,122,45,0,137,94.2,70.06,0.6900000000000001,971,1.4000000000000001,282,4.7,7.0098,5.4279
